date,issue,issue_tweets_female,issue_tweets_male,total_tweets_female,total_tweets_male,mip_female,mip_male,country,male_attention,female_attention,attention,mip,total_tweets,date_int
2018-05-29,economy,8.0,33.0,57.0,289.0,0.12,0.16,us,0.1141868512110726,0.1403508771929824,0.1184971098265895,0.14,346.0,28
2018-05-29,education,3.0,18.0,57.0,289.0,0.05,0.07,us,0.0622837370242214,0.0526315789473684,0.0606936416184971,0.06,346.0,28
2018-05-29,environment,2.0,18.0,57.0,289.0,0.09,0.07,us,0.0622837370242214,0.0350877192982456,0.0578034682080924,0.08,346.0,28
2018-05-29,health,12.0,20.0,57.0,289.0,0.21,0.17,us,0.0692041522491349,0.2105263157894736,0.0924855491329479,0.19,346.0,28
2018-05-29,immigration,2.0,4.0,57.0,289.0,0.11,0.13,us,0.0138408304498269,0.0350877192982456,0.0173410404624277,0.12,346.0,28
2018-05-29,international_affairs,1.0,5.0,57.0,289.0,0.01,0.01,us,0.0173010380622837,0.0175438596491228,0.0173410404624277,0.01,346.0,28
2018-05-29,tax,0.0,4.0,57.0,289.0,0.03,0.03,us,0.0138408304498269,0.0,0.0115606936416184,0.03,346.0,28
2018-06-05,crime,4.0,5.0,75.0,415.0,0.07,0.06,us,0.0120481927710843,0.0533333333333333,0.0183673469387755,0.065,490.0,29
2018-06-05,defense,7.0,22.0,75.0,415.0,0.08,0.06,us,0.053012048192771,0.0933333333333333,0.0591836734693877,0.07,490.0,29
2018-06-05,economy,3.0,84.0,75.0,415.0,0.1,0.18,us,0.2024096385542168,0.04,0.1775510204081632,0.14,490.0,29
2018-06-05,education,5.0,25.0,75.0,415.0,0.06,0.04,us,0.0602409638554216,0.0666666666666666,0.0612244897959183,0.05,490.0,29
2018-06-05,environment,5.0,24.0,75.0,415.0,0.06,0.09,us,0.0578313253012048,0.0666666666666666,0.0591836734693877,0.075,490.0,29
2018-06-05,health,10.0,45.0,75.0,415.0,0.24,0.1699999999999999,us,0.108433734939759,0.1333333333333333,0.1122448979591836,0.205,490.0,29
2018-06-05,immigration,3.0,16.0,75.0,415.0,0.09,0.1,us,0.0385542168674698,0.04,0.0387755102040816,0.095,490.0,29
2018-06-05,international_affairs,1.0,5.0,75.0,415.0,0.01,0.03,us,0.0120481927710843,0.0133333333333333,0.0122448979591836,0.02,490.0,29
2018-06-05,tax,6.0,20.0,75.0,415.0,0.02,0.05,us,0.0481927710843373,0.08,0.0530612244897959,0.035,490.0,29
2018-06-12,crime,7.0,14.0,106.0,580.0,0.07,0.05,us,0.0241379310344827,0.0660377358490566,0.0306122448979591,0.06,686.0,30
2018-06-12,defense,1.0,28.0,106.0,580.0,0.09,0.05,us,0.0482758620689655,0.0094339622641509,0.0422740524781341,0.07,686.0,30
2018-06-12,economy,17.0,65.0,106.0,580.0,0.09,0.2,us,0.1120689655172413,0.160377358490566,0.119533527696793,0.145,686.0,30
2018-06-12,education,6.0,21.0,106.0,580.0,0.06,0.05,us,0.0362068965517241,0.0566037735849056,0.0393586005830903,0.055,686.0,30
2018-06-12,environment,7.0,21.0,106.0,580.0,0.07,0.06,us,0.0362068965517241,0.0660377358490566,0.0408163265306122,0.065,686.0,30
2018-06-12,health,11.0,78.0,106.0,580.0,0.25,0.16,us,0.1344827586206896,0.1037735849056603,0.129737609329446,0.205,686.0,30
2018-06-12,immigration,8.0,14.0,106.0,580.0,0.08,0.14,us,0.0241379310344827,0.0754716981132075,0.032069970845481,0.11,686.0,30
2018-06-12,international_affairs,5.0,96.0,106.0,580.0,0.02,0.03,us,0.1655172413793103,0.0471698113207547,0.1472303206997084,0.025,686.0,30
2018-06-12,tax,3.0,15.0,106.0,580.0,0.03,0.04,us,0.0258620689655172,0.0283018867924528,0.0262390670553935,0.035,686.0,30
2018-06-19,crime,5.0,16.0,144.0,574.0,0.09,0.06,us,0.0278745644599303,0.0347222222222222,0.0292479108635097,0.075,718.0,31
2018-06-19,defense,4.0,25.0,144.0,574.0,0.07,0.06,us,0.0435540069686411,0.0277777777777777,0.0403899721448468,0.065,718.0,31
2018-06-19,economy,16.0,53.0,144.0,574.0,0.11,0.14,us,0.0923344947735191,0.1111111111111111,0.096100278551532,0.125,718.0,31
2018-06-19,education,8.0,20.0,144.0,574.0,0.06,0.04,us,0.0348432055749128,0.0555555555555555,0.0389972144846796,0.05,718.0,31
2018-06-19,environment,3.0,17.0,144.0,574.0,0.07,0.1,us,0.0296167247386759,0.0208333333333333,0.0278551532033426,0.085,718.0,31
2018-06-19,health,16.0,89.0,144.0,574.0,0.21,0.21,us,0.1550522648083623,0.1111111111111111,0.1462395543175487,0.21,718.0,31
2018-06-19,immigration,38.0,133.0,144.0,574.0,0.08,0.1,us,0.2317073170731707,0.2638888888888889,0.2381615598885794,0.09,718.0,31
2018-06-19,international_affairs,2.0,21.0,144.0,574.0,0.02,0.01,us,0.0365853658536585,0.0138888888888888,0.032033426183844,0.015,718.0,31
2018-06-19,tax,0.0,5.0,144.0,574.0,0.03,0.04,us,0.0087108013937282,0.0,0.0069637883008356,0.035,718.0,31
2018-06-26,crime,7.0,12.0,174.0,713.0,0.04,0.05,us,0.0168302945301542,0.0402298850574712,0.0214205186020293,0.045,887.0,32
2018-06-26,defense,5.0,51.0,174.0,713.0,0.09,0.0699999999999999,us,0.0715287517531556,0.028735632183908,0.0631341600901916,0.0799999999999999,887.0,32
2018-06-26,economy,19.0,88.0,174.0,713.0,0.11,0.17,us,0.123422159887798,0.1091954022988505,0.1206313416009019,0.14,887.0,32
2018-06-26,education,10.0,30.0,174.0,713.0,0.06,0.04,us,0.0420757363253856,0.057471264367816,0.0450958286358511,0.05,887.0,32
2018-06-26,environment,7.0,40.0,174.0,713.0,0.08,0.06,us,0.0561009817671809,0.0402298850574712,0.0529875986471251,0.07,887.0,32
2018-06-26,health,9.0,59.0,174.0,713.0,0.22,0.17,us,0.0827489481065918,0.0517241379310344,0.076662908680947,0.195,887.0,32
2018-06-26,immigration,29.0,76.0,174.0,713.0,0.09,0.12,us,0.1065918653576437,0.1666666666666666,0.1183765501691093,0.105,887.0,32
2018-06-26,international_affairs,3.0,16.0,174.0,713.0,0.01,0.01,us,0.0224403927068723,0.0172413793103448,0.0214205186020293,0.01,887.0,32
2018-06-26,tax,2.0,20.0,174.0,713.0,0.03,0.07,us,0.0280504908835904,0.0114942528735632,0.0248027057497181,0.05,887.0,32
2018-07-03,crime,4.0,9.0,83.0,333.0,0.05,0.06,us,0.027027027027027,0.0481927710843373,0.03125,0.055,416.0,33
2018-07-03,defense,2.0,20.0,83.0,333.0,0.07,0.05,us,0.06006006006006,0.0240963855421686,0.0528846153846153,0.06,416.0,33
2018-07-03,economy,7.0,27.0,83.0,333.0,0.12,0.18,us,0.081081081081081,0.0843373493975903,0.0817307692307692,0.15,416.0,33
2018-07-03,education,6.0,16.0,83.0,333.0,0.07,0.05,us,0.048048048048048,0.072289156626506,0.0528846153846153,0.06,416.0,33
2018-07-03,environment,4.0,26.0,83.0,333.0,0.06,0.06,us,0.078078078078078,0.0481927710843373,0.0721153846153846,0.06,416.0,33
2018-07-03,health,7.0,31.0,83.0,333.0,0.19,0.16,us,0.093093093093093,0.0843373493975903,0.0913461538461538,0.175,416.0,33
2018-07-03,immigration,3.0,8.0,83.0,333.0,0.1,0.13,us,0.024024024024024,0.036144578313253,0.0264423076923076,0.115,416.0,33
2018-07-03,international_affairs,1.0,11.0,83.0,333.0,0.01,0.01,us,0.033033033033033,0.0120481927710843,0.0288461538461538,0.01,416.0,33
2018-07-03,tax,2.0,24.0,83.0,333.0,0.03,0.04,us,0.072072072072072,0.0240963855421686,0.0625,0.035,416.0,33
2018-07-10,crime,6.0,6.0,186.0,603.0,0.06,0.07,us,0.0099502487562189,0.032258064516129,0.0152091254752851,0.065,789.0,36
2018-07-10,defense,6.0,22.0,186.0,603.0,0.06,0.05,us,0.0364842454394693,0.032258064516129,0.035487959442332,0.055,789.0,36
2018-07-10,economy,15.0,36.0,186.0,603.0,0.11,0.17,us,0.0597014925373134,0.0806451612903225,0.0646387832699619,0.14,789.0,36
2018-07-10,education,10.0,21.0,186.0,603.0,0.07,0.04,us,0.0348258706467661,0.053763440860215,0.0392902408111533,0.055,789.0,36
2018-07-10,environment,1.0,14.0,186.0,603.0,0.08,0.06,us,0.0232172470978441,0.0053763440860215,0.0190114068441064,0.07,789.0,36
2018-07-10,health,32.0,48.0,186.0,603.0,0.22,0.18,us,0.0796019900497512,0.1720430107526881,0.1013941698352344,0.2,789.0,36
2018-07-10,immigration,11.0,16.0,186.0,603.0,0.12,0.16,us,0.0265339966832504,0.0591397849462365,0.0342205323193916,0.14,789.0,36
2018-07-10,international_affairs,4.0,11.0,186.0,603.0,0.01,0.01,us,0.0182421227197346,0.021505376344086,0.0190114068441064,0.01,789.0,36
2018-07-10,tax,3.0,17.0,186.0,603.0,0.02,0.03,us,0.0281923714759535,0.0161290322580645,0.0253485424588086,0.025,789.0,36
2018-07-17,crime,1.0,7.0,207.0,563.0,0.05,0.04,us,0.0124333925399644,0.0048309178743961,0.0103896103896103,0.045,770.0,37
2018-07-17,defense,15.0,49.0,207.0,563.0,0.0699999999999999,0.0699999999999999,us,0.0870337477797513,0.072463768115942,0.0831168831168831,0.0699999999999999,770.0,37
2018-07-17,economy,23.0,89.0,207.0,563.0,0.11,0.16,us,0.1580817051509769,0.1111111111111111,0.1454545454545454,0.135,770.0,37
2018-07-17,education,6.0,17.0,207.0,563.0,0.05,0.05,us,0.0301953818827708,0.0289855072463768,0.0298701298701298,0.05,770.0,37
2018-07-17,environment,23.0,29.0,207.0,563.0,0.07,0.06,us,0.0515097690941385,0.1111111111111111,0.0675324675324675,0.065,770.0,37
2018-07-17,health,13.0,30.0,207.0,563.0,0.23,0.19,us,0.0532859680284191,0.0628019323671497,0.0558441558441558,0.21,770.0,37
2018-07-17,immigration,3.0,11.0,207.0,563.0,0.1,0.12,us,0.019538188277087,0.0144927536231884,0.0181818181818181,0.11,770.0,37
2018-07-17,international_affairs,28.0,73.0,207.0,563.0,0.01,0.02,us,0.1296625222024866,0.1352657004830917,0.1311688311688311,0.015,770.0,37
2018-07-17,tax,2.0,18.0,207.0,563.0,0.02,0.03,us,0.0319715808170515,0.0096618357487922,0.0259740259740259,0.025,770.0,37
2018-07-24,crime,1.0,5.0,186.0,606.0,0.06,0.04,us,0.0082508250825082,0.0053763440860215,0.0075757575757575,0.05,792.0,39
2018-07-24,defense,6.0,48.0,186.0,606.0,0.05,0.05,us,0.0792079207920792,0.032258064516129,0.0681818181818181,0.05,792.0,39
2018-07-24,economy,29.0,94.0,186.0,606.0,0.12,0.17,us,0.1551155115511551,0.1559139784946236,0.1553030303030303,0.145,792.0,39
2018-07-24,education,11.0,83.0,186.0,606.0,0.06,0.06,us,0.1369636963696369,0.0591397849462365,0.1186868686868686,0.06,792.0,39
2018-07-24,environment,13.0,34.0,186.0,606.0,0.05,0.08,us,0.0561056105610561,0.0698924731182795,0.0593434343434343,0.065,792.0,39
2018-07-24,health,32.0,73.0,186.0,606.0,0.27,0.17,us,0.1204620462046204,0.1720430107526881,0.1325757575757575,0.22,792.0,39
2018-07-24,immigration,18.0,6.0,186.0,606.0,0.11,0.14,us,0.0099009900990099,0.0967741935483871,0.0303030303030303,0.125,792.0,39
2018-07-24,international_affairs,7.0,31.0,186.0,606.0,0.02,0.02,us,0.0511551155115511,0.0376344086021505,0.0479797979797979,0.02,792.0,39
2018-07-24,tax,4.0,27.0,186.0,606.0,0.03,0.04,us,0.0445544554455445,0.021505376344086,0.0391414141414141,0.035,792.0,39
2018-07-31,crime,2.0,12.0,67.0,474.0,0.04,0.04,us,0.0253164556962025,0.0298507462686567,0.0258780036968576,0.04,541.0,40
2018-07-31,defense,3.0,17.0,67.0,474.0,0.07,0.05,us,0.0358649789029535,0.044776119402985,0.0369685767097966,0.06,541.0,40
2018-07-31,economy,11.0,96.0,67.0,474.0,0.1,0.18,us,0.2025316455696202,0.1641791044776119,0.1977818853974122,0.14,541.0,40
2018-07-31,education,6.0,62.0,67.0,474.0,0.07,0.06,us,0.1308016877637131,0.0895522388059701,0.1256931608133087,0.065,541.0,40
2018-07-31,environment,2.0,39.0,67.0,474.0,0.07,0.06,us,0.0822784810126582,0.0298507462686567,0.0757855822550831,0.065,541.0,40
2018-07-31,health,7.0,56.0,67.0,474.0,0.27,0.17,us,0.1181434599156118,0.1044776119402985,0.1164510166358595,0.22,541.0,40
2018-07-31,immigration,0.0,8.0,67.0,474.0,0.08,0.15,us,0.0168776371308016,0.0,0.0147874306839186,0.1149999999999999,541.0,40
2018-07-31,international_affairs,4.0,12.0,67.0,474.0,0.02,0.02,us,0.0253164556962025,0.0597014925373134,0.0295748613678373,0.02,541.0,40
2018-07-31,tax,6.0,12.0,67.0,474.0,0.02,0.03,us,0.0253164556962025,0.0895522388059701,0.033271719038817,0.025,541.0,40
2018-08-07,crime,3.0,15.0,104.0,506.0,0.05,0.06,us,0.0296442687747035,0.0288461538461538,0.0295081967213114,0.055,610.0,41
2018-08-07,defense,15.0,113.0,104.0,506.0,0.08,0.06,us,0.2233201581027667,0.1442307692307692,0.2098360655737705,0.07,610.0,41
2018-08-07,economy,27.0,85.0,104.0,506.0,0.11,0.18,us,0.1679841897233201,0.2596153846153846,0.1836065573770491,0.145,610.0,41
2018-08-07,education,3.0,17.0,104.0,506.0,0.07,0.05,us,0.033596837944664,0.0288461538461538,0.0327868852459016,0.06,610.0,41
2018-08-07,environment,12.0,41.0,104.0,506.0,0.07,0.08,us,0.0810276679841897,0.1153846153846153,0.0868852459016393,0.075,610.0,41
2018-08-07,health,2.0,33.0,104.0,506.0,0.2,0.18,us,0.0652173913043478,0.0192307692307692,0.0573770491803278,0.19,610.0,41
2018-08-07,immigration,0.0,11.0,104.0,506.0,0.15,0.12,us,0.0217391304347826,0.0,0.0180327868852459,0.135,610.0,41
2018-08-07,international_affairs,2.0,19.0,104.0,506.0,0.01,0.01,us,0.0375494071146245,0.0192307692307692,0.0344262295081967,0.01,610.0,41
2018-08-07,tax,0.0,3.0,104.0,506.0,0.02,0.04,us,0.0059288537549407,0.0,0.0049180327868852,0.03,610.0,41
2018-08-14,crime,2.0,6.0,121.0,523.0,0.05,0.04,us,0.011472275334608,0.0165289256198347,0.0124223602484472,0.045,644.0,42
2018-08-14,defense,6.0,56.0,121.0,523.0,0.08,0.0699999999999999,us,0.1070745697896749,0.0495867768595041,0.0962732919254658,0.075,644.0,42
2018-08-14,economy,42.0,116.0,121.0,523.0,0.13,0.14,us,0.2217973231357552,0.3471074380165289,0.2453416149068323,0.135,644.0,42
2018-08-14,education,6.0,32.0,121.0,523.0,0.05,0.07,us,0.0611854684512428,0.0495867768595041,0.0590062111801242,0.06,644.0,42
2018-08-14,environment,5.0,35.0,121.0,523.0,0.08,0.09,us,0.0669216061185468,0.0413223140495867,0.062111801242236,0.0849999999999999,644.0,42
2018-08-14,health,13.0,41.0,121.0,523.0,0.2299999999999999,0.17,us,0.0783938814531548,0.1074380165289256,0.0838509316770186,0.2,644.0,42
2018-08-14,immigration,4.0,11.0,121.0,523.0,0.1,0.17,us,0.0210325047801147,0.0330578512396694,0.0232919254658385,0.135,644.0,42
2018-08-14,international_affairs,3.0,7.0,121.0,523.0,0.01,0.01,us,0.0133843212237093,0.024793388429752,0.015527950310559,0.01,644.0,42
2018-08-14,tax,3.0,17.0,121.0,523.0,0.03,0.03,us,0.0325047801147227,0.024793388429752,0.031055900621118,0.03,644.0,42
2018-08-21,crime,12.0,9.0,135.0,467.0,0.05,0.04,us,0.019271948608137,0.0888888888888888,0.0348837209302325,0.045,602.0,43
2018-08-21,defense,7.0,19.0,135.0,467.0,0.06,0.04,us,0.0406852248394004,0.0518518518518518,0.0431893687707641,0.05,602.0,43
2018-08-21,economy,13.0,66.0,135.0,467.0,0.12,0.17,us,0.1413276231263383,0.0962962962962963,0.1312292358803986,0.145,602.0,43
2018-08-21,education,5.0,24.0,135.0,467.0,0.06,0.04,us,0.0513918629550321,0.037037037037037,0.048172757475083,0.05,602.0,43
2018-08-21,environment,30.0,66.0,135.0,467.0,0.08,0.09,us,0.1413276231263383,0.2222222222222222,0.1594684385382059,0.0849999999999999,602.0,43
2018-08-21,health,14.0,42.0,135.0,467.0,0.25,0.18,us,0.0899357601713062,0.1037037037037037,0.0930232558139534,0.215,602.0,43
2018-08-21,immigration,8.0,13.0,135.0,467.0,0.12,0.15,us,0.0278372591006423,0.0592592592592592,0.0348837209302325,0.135,602.0,43
2018-08-21,international_affairs,1.0,14.0,135.0,467.0,0.0,0.02,us,0.0299785867237687,0.0074074074074074,0.0249169435215946,0.01,602.0,43
2018-08-21,tax,4.0,11.0,135.0,467.0,0.02,0.02,us,0.0235546038543897,0.0296296296296296,0.0249169435215946,0.02,602.0,43
2018-08-28,crime,3.0,5.0,81.0,381.0,0.04,0.06,us,0.0131233595800524,0.037037037037037,0.0173160173160173,0.05,462.0,44
2018-08-28,defense,7.0,16.0,81.0,381.0,0.07,0.05,us,0.0419947506561679,0.0864197530864197,0.0497835497835497,0.06,462.0,44
2018-08-28,economy,13.0,70.0,81.0,381.0,0.12,0.19,us,0.1837270341207349,0.1604938271604938,0.1796536796536796,0.155,462.0,44
2018-08-28,education,12.0,32.0,81.0,381.0,0.07,0.04,us,0.0839895013123359,0.1481481481481481,0.0952380952380952,0.055,462.0,44
2018-08-28,environment,3.0,24.0,81.0,381.0,0.07,0.08,us,0.0629921259842519,0.037037037037037,0.0584415584415584,0.075,462.0,44
2018-08-28,health,3.0,37.0,81.0,381.0,0.26,0.19,us,0.0971128608923884,0.037037037037037,0.0865800865800865,0.225,462.0,44
2018-08-28,immigration,2.0,11.0,81.0,381.0,0.11,0.13,us,0.0288713910761154,0.0246913580246913,0.0281385281385281,0.12,462.0,44
2018-08-28,international_affairs,2.0,14.0,81.0,381.0,0.02,0.01,us,0.0367454068241469,0.0246913580246913,0.0346320346320346,0.015,462.0,44
2018-08-28,tax,3.0,5.0,81.0,381.0,0.03,0.04,us,0.0131233595800524,0.037037037037037,0.0173160173160173,0.035,462.0,44
2018-09-04,crime,1.0,3.0,62.0,376.0,0.05,0.04,us,0.0079787234042553,0.0161290322580645,0.0091324200913242,0.045,438.0,46
2018-09-04,defense,2.0,20.0,62.0,376.0,0.07,0.06,us,0.0531914893617021,0.032258064516129,0.0502283105022831,0.065,438.0,46
2018-09-04,economy,6.0,49.0,62.0,376.0,0.12,0.17,us,0.1303191489361702,0.0967741935483871,0.1255707762557077,0.145,438.0,46
2018-09-04,education,0.0,20.0,62.0,376.0,0.07,0.06,us,0.0531914893617021,0.0,0.045662100456621,0.065,438.0,46
2018-09-04,environment,9.0,35.0,62.0,376.0,0.09,0.08,us,0.0930851063829787,0.1451612903225806,0.1004566210045662,0.0849999999999999,438.0,46
2018-09-04,health,6.0,30.0,62.0,376.0,0.25,0.1699999999999999,us,0.0797872340425532,0.0967741935483871,0.0821917808219178,0.21,438.0,46
2018-09-04,immigration,7.0,14.0,62.0,376.0,0.11,0.15,us,0.0372340425531914,0.1129032258064516,0.047945205479452,0.13,438.0,46
2018-09-04,international_affairs,1.0,5.0,62.0,376.0,0.01,0.02,us,0.0132978723404255,0.0161290322580645,0.0136986301369863,0.015,438.0,46
2018-09-04,tax,1.0,11.0,62.0,376.0,0.03,0.04,us,0.0292553191489361,0.0161290322580645,0.0273972602739726,0.035,438.0,46
2018-09-11,crime,2.0,16.0,122.0,773.0,0.05,0.04,us,0.0206985769728331,0.0163934426229508,0.0201117318435754,0.045,895.0,47
2018-09-11,defense,22.0,121.0,122.0,773.0,0.05,0.07,us,0.1565329883570504,0.180327868852459,0.1597765363128491,0.06,895.0,47
2018-09-11,economy,6.0,39.0,122.0,773.0,0.12,0.18,us,0.0504527813712807,0.0491803278688524,0.0502793296089385,0.15,895.0,47
2018-09-11,education,2.0,32.0,122.0,773.0,0.07,0.04,us,0.0413971539456662,0.0163934426229508,0.0379888268156424,0.055,895.0,47
2018-09-11,environment,15.0,79.0,122.0,773.0,0.08,0.06,us,0.1021992238033635,0.1229508196721311,0.1050279329608938,0.07,895.0,47
2018-09-11,health,11.0,17.0,122.0,773.0,0.22,0.16,us,0.0219922380336351,0.0901639344262295,0.0312849162011173,0.19,895.0,47
2018-09-11,immigration,2.0,3.0,122.0,773.0,0.11,0.16,us,0.0038809831824062,0.0163934426229508,0.0055865921787709,0.135,895.0,47
2018-09-11,international_affairs,2.0,10.0,122.0,773.0,0.0,0.01,us,0.0129366106080207,0.0163934426229508,0.0134078212290502,0.005,895.0,47
2018-09-11,tax,0.0,6.0,122.0,773.0,0.03,0.03,us,0.0077619663648124,0.0,0.0067039106145251,0.03,895.0,47
2018-09-18,crime,2.0,7.0,158.0,591.0,0.05,0.04,us,0.0118443316412859,0.0126582278481012,0.0120160213618157,0.045,749.0,48
2018-09-18,defense,15.0,93.0,158.0,591.0,0.08,0.06,us,0.1573604060913705,0.0949367088607595,0.144192256341789,0.07,749.0,48
2018-09-18,economy,7.0,40.0,158.0,591.0,0.1,0.15,us,0.0676818950930626,0.0443037974683544,0.0627503337783711,0.125,749.0,48
2018-09-18,education,6.0,30.0,158.0,591.0,0.06,0.05,us,0.0507614213197969,0.0379746835443038,0.048064085447263,0.055,749.0,48
2018-09-18,environment,7.0,63.0,158.0,591.0,0.07,0.08,us,0.1065989847715736,0.0443037974683544,0.0934579439252336,0.075,749.0,48
2018-09-18,health,15.0,40.0,158.0,591.0,0.29,0.21,us,0.0676818950930626,0.0949367088607595,0.0734312416555407,0.25,749.0,48
2018-09-18,immigration,14.0,21.0,158.0,591.0,0.1,0.15,us,0.0355329949238578,0.0886075949367088,0.0467289719626168,0.125,749.0,48
2018-09-18,international_affairs,9.0,14.0,158.0,591.0,0.0,0.01,us,0.0236886632825719,0.0569620253164556,0.0307076101468624,0.005,749.0,48
2018-09-18,tax,3.0,7.0,158.0,591.0,0.04,0.03,us,0.0118443316412859,0.0189873417721519,0.0133511348464619,0.035,749.0,48
2018-09-25,crime,1.0,6.0,126.0,591.0,0.05,0.05,us,0.0101522842639593,0.0079365079365079,0.00976290097629,0.05,717.0,50
2018-09-25,defense,6.0,21.0,126.0,591.0,0.08,0.07,us,0.0355329949238578,0.0476190476190476,0.0376569037656903,0.075,717.0,50
2018-09-25,economy,17.0,105.0,126.0,591.0,0.1,0.18,us,0.1776649746192893,0.1349206349206349,0.1701534170153417,0.14,717.0,50
2018-09-25,education,4.0,35.0,126.0,591.0,0.06,0.05,us,0.0592216582064297,0.0317460317460317,0.0543933054393305,0.055,717.0,50
2018-09-25,environment,8.0,57.0,126.0,591.0,0.08,0.08,us,0.0964467005076142,0.0634920634920634,0.0906555090655509,0.08,717.0,50
2018-09-25,health,15.0,51.0,126.0,591.0,0.27,0.19,us,0.0862944162436548,0.119047619047619,0.0920502092050209,0.23,717.0,50
2018-09-25,immigration,2.0,7.0,126.0,591.0,0.09,0.13,us,0.0118443316412859,0.0158730158730158,0.0125523012552301,0.11,717.0,50
2018-09-25,international_affairs,6.0,29.0,126.0,591.0,0.01,0.01,us,0.0490693739424703,0.0476190476190476,0.0488145048814504,0.01,717.0,50
2018-09-25,tax,2.0,20.0,126.0,591.0,0.03,0.04,us,0.0338409475465313,0.0158730158730158,0.0306834030683403,0.035,717.0,50
2018-10-02,crime,1.0,4.0,116.0,460.0,0.03,0.04,us,0.008695652173913,0.0086206896551724,0.0086805555555555,0.035,576.0,52
2018-10-02,defense,8.0,14.0,116.0,460.0,0.06,0.04,us,0.0304347826086956,0.0689655172413793,0.0381944444444444,0.05,576.0,52
2018-10-02,economy,9.0,90.0,116.0,460.0,0.1,0.17,us,0.1956521739130435,0.0775862068965517,0.171875,0.135,576.0,52
2018-10-02,education,8.0,37.0,116.0,460.0,0.06,0.06,us,0.0804347826086956,0.0689655172413793,0.078125,0.06,576.0,52
2018-10-02,environment,3.0,36.0,116.0,460.0,0.09,0.08,us,0.0782608695652174,0.0258620689655172,0.0677083333333333,0.0849999999999999,576.0,52
2018-10-02,health,10.0,47.0,116.0,460.0,0.24,0.21,us,0.1021739130434782,0.0862068965517241,0.0989583333333333,0.225,576.0,52
2018-10-02,immigration,14.0,12.0,116.0,460.0,0.11,0.12,us,0.0260869565217391,0.1206896551724138,0.0451388888888888,0.1149999999999999,576.0,52
2018-10-02,international_affairs,3.0,29.0,116.0,460.0,0.0,0.01,us,0.0630434782608695,0.0258620689655172,0.0555555555555555,0.005,576.0,52
2018-10-02,tax,4.0,17.0,116.0,460.0,0.04,0.06,us,0.0369565217391304,0.0344827586206896,0.0364583333333333,0.05,576.0,52
